Department,Month,Budget,Actual,Forecast,Variance,PctVariance,ShockFlag,Year,Quarter,QuarterPeriod,YearlyPeriod,YTD_Budget,YTD_Actual,YTD_Variance,YTD_PctVariance,BaseLevel,DeptGrowth,TrendComponent,SeasonAmp,SeasonPhase,NoiseSigma,NoiseComponent,ShockComponent,MonthTS
HR,2019-04,123486.63,122304.34,126037.64,-1182.29,-0.01,False,2019,2,2019Q2,2019,497777.36,505784.39,8007.02,0.02,128815.76203415547,-0.0004875454692978165,-938.844843719546,0.0364552322654166,3.4845589853632135,0.04,-1182.288799064343,0.0,2019-04-30
HR,2019-05,124797.78,119688.57,124415.76,-5109.21,-0.04,False,2019,2,2019Q2,2019,622575.14,625472.96,2897.81,0.0,128815.76203415547,-0.0004875454692978165,-1001.1906553235297,0.0364552322654166,3.4845589853632135,0.04,-5109.208614403226,0.0,2019-05-31
HR,2019-06,126915.57,127825.69,123272.87,910.11,0.01,False,2019,2,2019Q2,2019,749490.72,753298.65,3807.93,0.01,128815.76203415547,-0.0004875454692978165,-1063.506070509523,0.0364552322654166,3.4845589853632135,0.04,910.1148111475868,0.0,2019-06-30
HR,2019-07,129255.35,130392.78,125969.01,1137.43,0.01,False,2019,3,2019Q3,2019,878746.07,883691.43,4945.36,0.01,128815.76203415547,-0.0004875454692978165,-1125.791104097175,0.0364552322654166,3.4845589853632135,0.04,1137.4299653197384,0.0,2019-07-31
HR,2019-08,131173.58,138305.16,132174.54,7131.58,0.05,False,2019,3,2019Q3,2019,1009919.65,1021996.59,12076.94,0.01,128815.76203415547,-0.0004875454692978165,-1188.0457708988984,0.0364552322654166,3.4845589853632135,0.04,7131.580100283128,0.0,2019-08-31
HR,2019-09,132140.26,136554.33,135084.09,4414.07,0.03,False,2019,3,2019Q3,2019,1142059.91,1158550.93,16491.01,0.01,128815.76203415547,-0.0004875454692978165,-1250.2700857198824,0.0364552322654166,3.4845589853632135,0.04,4414.072698299479,0.0,2019-09-30
HR,2019-10,131880.76,133763.33,136207.61,1882.58,0.01,False,2019,4,2019Q4,2019,1273940.67,1292314.26,18373.59,0.01,128815.76203415547,-0.0004875454692978165,-1312.4640633580957,0.0364552322654166,3.4845589853632135,0.04,1882.5770217816573,0.0,2019-10-31
HR,2019-11,130449.11,138084.57,136134.08,7635.46,0.06,False,2019,4,2019Q4,2019,1404389.78,1430398.83,26009.05,0.02,128815.76203415547,-0.0004875454692978165,-1374.6277186042978,0.0364552322654166,3.4845589853632135,0.04,7635.4624555569535,0.0,2019-11-30
HR,2019-12,128213.24,122116.63,131321.51,-6096.61,-0.05,False,2019,4,2019Q4,2019,1532603.02,1552515.46,19912.45,0.01,128815.76203415547,-0.0004875454692978165,-1436.7610662420266,0.0364552322654166,3.4845589853632135,0.04,-6096.606391545692,0.0,2019-12-31
HR,2020-01,125756.09,122537.98,127579.73,-3218.11,-0.03,False,2020,1,2020Q1,2020,125756.09,122537.98,-3218.11,-0.03,128815.76203415547,-0.0004875454692978165,-1498.864121047612,0.0364552322654166,3.4845589853632135,0.04,-3218.106028610935,0.0,2020-01-31
HR,2020-02,123719.32,119133.91,121262.84,-4585.41,-0.04,False,2020,1,2020Q1,2020,249475.41,241671.89,-7803.52,-0.03,128815.76203415547,-0.0004875454692978165,-1560.9368977902043,0.0364552322654166,3.4845589853632135,0.04,-4585.413802778748,0.0,2020-02-29
HR,2020-03,122631.38,120719.26,120797.05,-1912.12,-0.02,False,2020,1,2020Q1,2020,372106.79,362391.15,-9715.64,-0.03,128815.76203415547,-0.0004875454692978165,-1622.9794112317318,0.0364552322654166,3.4845589853632135,0.04,-1912.116569630258,0.0,2020-03-31
HR,2020-04,122766.1,116005.69,118619.62,-6760.42,-0.06,False,2020,2,2020Q2,2020,494872.89,478396.84,-16476.05,-0.03,128815.76203415547,-0.0004875454692978165,-1684.9916761269296,0.0364552322654166,3.4845589853632135,0.04,-6760.415607751841,0.0,2020-04-30
HR,2020-05,124069.6,127221.72,121315.56,3152.12,0.03,False,2020,2,2020Q2,2020,618942.49,605618.55,-13323.94,-0.02,128815.76203415547,-0.0004875454692978165,-1746.973707223324,0.0364552322654166,3.4845589853632135,0.04,3152.1169565612568,0.0,2020-05-31
HR,2020-06,126175.04,125053.48,122760.29,-1121.56,-0.01,False,2020,2,2020Q2,2020,745117.53,730672.03,-14445.49,-0.02,128815.76203415547,-0.0004875454692978165,-1808.9255192612914,0.0364552322654166,3.4845589853632135,0.04,-1121.5582847197418,0.0,2020-06-30
HR,2020-07,128501.16,120941.15,124405.45,-7560.01,-0.06,False,2020,3,2020Q3,2020,873618.69,851613.18,-22005.51,-0.03,128815.76203415547,-0.0004875454692978165,-1870.8471269739855,0.0364552322654166,3.4845589853632135,0.04,-7560.012808071641,0.0,2020-07-31
HR,2020-08,130408.2,125110.61,123701.75,-5297.59,-0.04,False,2020,3,2020Q3,2020,1004026.89,976723.79,-27303.1,-0.03,128815.76203415547,-0.0004875454692978165,-1932.7385450873808,0.0364552322654166,3.4845589853632135,0.04,-5297.593567484923,0.0,2020-08-31
HR,2020-09,131369.24,133016.68,126356.15,1647.44,0.01,False,2020,3,2020Q3,2020,1135396.13,1109740.47,-25655.66,-0.02,128815.76203415547,-0.0004875454692978165,-1994.5997883202867,0.0364552322654166,3.4845589853632135,0.04,1647.443002292786,0.0,2020-09-30
HR,2020-10,131111.25,135506.76,131211.35,4395.51,0.03,False,2020,4,2020Q4,2020,1266507.38,1245247.23,-21260.14,-0.02,128815.76203415547,-0.0004875454692978165,-2056.4308713843334,0.0364552322654166,3.4845589853632135,0.04,4395.512830206184,0.0,2020-10-31
HR,2020-11,129687.96,140046.03,136189.83,10358.08,0.08,False,2020,4,2020Q4,2020,1396195.33,1385293.27,-10902.07,-0.01,128815.76203415547,-0.0004875454692978165,-2118.2318089839723,0.0364552322654166,3.4845589853632135,0.04,10358.077904231259,0.0,2020-11-30
HR,2020-12,127465.13,142321.76,139291.52,14856.63,0.12,False,2020,4,2020Q4,2020,1523660.46,1527615.03,3954.57,0.0,128815.76203415547,-0.0004875454692978165,-2180.0026158164883,0.0364552322654166,3.4845589853632135,0.04,14856.634117979906,0.0,2020-12-31
HR,2021-01,125022.32,127094.73,136487.51,2072.42,0.02,False,2021,1,2021Q1,2021,125022.32,127094.73,2072.42,0.02,128815.76203415547,-0.0004875454692978165,-2241.743306571989,0.0364552322654166,3.4845589853632135,0.04,2072.417101233099,0.0,2021-01-31
HR,2021-02,122997.43,118129.01,129181.83,-4868.43,-0.04,False,2021,1,2021Q1,2021,248019.75,245223.74,-2796.01,-0.01,128815.76203415547,-0.0004875454692978165,-2303.453895933444,0.0364552322654166,3.4845589853632135,0.04,-4868.42590150247,0.0,2021-02-28
HR,2021-03,121915.84,111518.63,118914.12,-10397.21,-0.09,False,2021,1,2021Q1,2021,369935.59,356742.37,-13193.22,-0.04,128815.76203415547,-0.0004875454692978165,-2365.134398576644,0.0364552322654166,3.4845589853632135,0.04,-10397.208582704445,0.0,2021-03-31
HR,2021-04,122049.77,123356.74,117668.13,1306.96,0.01,False,2021,2,2021Q2,2021,491985.36,480099.11,-11886.25,-0.02,128815.76203415547,-0.0004875454692978165,-2426.7848291702435,0.0364552322654166,3.4845589853632135,0.04,1306.9649482807001,0.0,2021-04-30
HR,2021-05,123345.67,119334.76,118070.04,-4010.91,-0.03,False,2021,2,2021Q2,2021,615331.03,599433.87,-15897.16,-0.03,128815.76203415547,-0.0004875454692978165,-2488.405202375718,0.0364552322654166,3.4845589853632135,0.04,-4010.910511561608,0.0,2021-05-31
HR,2021-06,125438.82,123354.74,122015.41,-2084.08,-0.02,False,2021,2,2021Q2,2021,740769.85,722788.61,-17981.24,-0.02,128815.76203415547,-0.0004875454692978165,-2549.9955328474343,0.0364552322654166,3.4845589853632135,0.04,-2084.076997749696,0.0,2021-06-30
HR,2021-07,127751.37,124623.53,122437.68,-3127.85,-0.02,False,2021,3,2021Q3,2021,868521.23,847412.14,-21109.09,-0.02,128815.76203415547,-0.0004875454692978165,-2611.5558352325666,0.0364552322654166,3.4845589853632135,0.04,-3127.848291729659,0.0,2021-07-31
HR,2021-08,129647.28,128917.16,125631.81,-730.13,-0.01,False,2021,3,2021Q3,2021,998168.51,976329.3,-21839.21,-0.02,128815.76203415547,-0.0004875454692978165,-2673.0861241711805,0.0364552322654166,3.4845589853632135,0.04,-730.126234078198,0.0,2021-08-31
HR,2021-09,130602.71,136171.51,129904.06,5568.8,0.04,False,2021,3,2021Q3,2021,1128771.22,1112500.81,-16270.42,-0.01,128815.76203415547,-0.0004875454692978165,-2734.586414296205,0.0364552322654166,3.4845589853632135,0.04,5568.796418566508,0.0,2021-09-30
HR,2021-10,130346.23,131165.06,132084.57,818.83,0.01,False,2021,4,2021Q4,2021,1259117.45,1243665.86,-15451.59,-0.01,128815.76203415547,-0.0004875454692978165,-2796.0567202334196,0.0364552322654166,3.4845589853632135,0.04,818.8275462770908,0.0,2021-10-31
HR,2021-11,128931.24,125761.45,131032.67,-3169.8,-0.02,True,2021,4,2021Q4,2021,1388048.7,1369427.31,-18621.39,-0.01,128815.76203415547,-0.0004875454692978165,-2857.4970566014663,0.0364552322654166,3.4845589853632135,0.04,-818.119461027124,-2351.6769435559527,2021-11-30
HR,2021-12,126721.38,121471.81,126132.77,-5249.58,-0.04,False,2021,4,2021Q4,2021,1514770.08,1490899.11,-23870.97,-0.02,128815.76203415547,-0.0004875454692978165,-2918.907438011894,0.0364552322654166,3.4845589853632135,0.04,-5249.579082893697,0.0,2021-12-31
HR,2022-01,124292.83,115966.78,121066.68,-8326.04,-0.07,False,2022,1,2022Q1,2022,124292.83,115966.78,-8326.04,-0.07,128815.76203415547,-0.0004875454692978165,-2980.287879069101,0.0364552322654166,3.4845589853632135,0.04,-8326.043061901257,0.0,2022-01-31
HR,2022-02,122279.76,119901.13,119113.24,-2378.62,-0.02,False,2022,1,2022Q1,2022,246572.58,235867.92,-10704.67,-0.04,128815.76203415547,-0.0004875454692978165,-3041.6383943703486,0.0364552322654166,3.4845589853632135,0.04,-2378.6245043144595,0.0,2022-02-28
HR,2022-03,121204.48,120943.73,118937.21,-260.75,-0.0,False,2022,1,2022Q1,2022,367777.06,356811.64,-10965.42,-0.03,128815.76203415547,-0.0004875454692978165,-3102.9589985058337,0.0364552322654166,3.4845589853632135,0.04,-260.74743554450055,0.0,2022-03-31
HR,2022-04,121337.63,126264.99,122369.95,4927.36,0.04,True,2022,2,2022Q2,2022,489114.69,483076.63,-6038.05,-0.01,128815.76203415547,-0.0004875454692978165,-3164.249706058603,0.0364552322654166,3.4845589853632135,0.04,8580.656938447328,-3653.295745141481,2022-04-30
HR,2022-05,122625.96,123264.96,123491.23,639.0,0.01,False,2022,2,2022Q2,2022,611740.65,606341.6,-5399.05,-0.01,128815.76203415547,-0.0004875454692978165,-3225.5105316045942,0.0364552322654166,3.4845589853632135,0.04,639.0015350336377,0.0,2022-05-31
HR,2022-06,124706.9,129609.08,126379.68,4902.18,0.04,False,2022,2,2022Q2,2022,736447.55,735950.67,-496.88,-0.0,128815.76203415547,-0.0004875454692978165,-3286.7414897126378,0.0364552322654166,3.4845589853632135,0.04,4902.175917596375,0.0,2022-06-30
HR,2022-07,127005.96,124469.42,125781.15,-2536.54,-0.02,False,2022,3,2022Q3,2022,863453.51,860420.09,-3033.42,-0.0,128815.76203415547,-0.0004875454692978165,-3347.9425949444853,0.0364552322654166,3.4845589853632135,0.04,-2536.5406728456155,0.0,2022-07-31
HR,2022-08,128890.81,122781.67,125620.06,-6109.13,-0.05,False,2022,3,2022Q3,2022,992344.31,983201.76,-9142.55,-0.01,128815.76203415547,-0.0004875454692978165,-3409.113861854752,0.0364552322654166,3.4845589853632135,0.04,-6109.134284072314,0.0,2022-08-31
HR,2022-09,129840.66,124828.21,124026.43,-5012.46,-0.04,False,2022,3,2022Q3,2022,1122184.98,1108029.97,-14155.01,-0.01,128815.76203415547,-0.0004875454692978165,-3470.255304990987,0.0364552322654166,3.4845589853632135,0.04,-5012.45596358013,0.0,2022-09-30
HR,2022-10,129585.67,125826.52,124478.8,-3759.16,-0.03,False,2022,4,2022Q4,2022,1251770.65,1233856.49,-17914.16,-0.01,128815.76203415547,-0.0004875454692978165,-3531.366938893633,0.0364552322654166,3.4845589853632135,0.04,-3759.156357802012,0.0,2022-10-31
HR,2022-11,128178.94,139091.94,129915.56,10913.0,0.09,False,2022,4,2022Q4,2022,1379949.59,1372948.43,-7001.16,-0.01,128815.76203415547,-0.0004875454692978165,-3592.4487780960526,0.0364552322654166,3.4845589853632135,0.04,10913.000026103855,0.0,2022-11-30
HR,2022-12,125981.98,121842.78,128920.41,-4139.2,-0.03,False,2022,4,2022Q4,2022,1505931.57,1494791.21,-11140.36,-0.01,128815.76203415547,-0.0004875454692978165,-3653.5008371245012,0.0364552322654166,3.4845589853632135,0.04,-4139.196798936817,0.0,2022-12-31
HR,2023-01,123567.59,127712.0,129548.91,4144.4,0.03,False,2023,1,2023Q1,2023,123567.59,127712.0,4144.4,0.03,128815.76203415547,-0.0004875454692978165,-3714.5231304981976,0.0364552322654166,3.4845589853632135,0.04,4144.403684121978,0.0,2023-01-31
HR,2023-02,121566.27,117175.65,122243.48,-4390.62,-0.04,False,2023,1,2023Q1,2023,245133.86,244887.64,-246.22,-0.0,128815.76203415547,-0.0004875454692978165,-3775.5156727292247,0.0364552322654166,3.4845589853632135,0.04,-4390.619501479266,0.0,2023-02-28
HR,2023-03,120497.26,124987.34,123291.66,4490.08,0.04,False,2023,1,2023Q1,2023,365631.12,369874.99,4243.86,0.01,128815.76203415547,-0.0004875454692978165,-3836.478478322628,0.0364552322654166,3.4845589853632135,0.04,4490.079898299377,0.0,2023-03-31
HR,2023-04,120629.64,122487.1,121550.03,1857.46,0.02,False,2023,2,2023Q2,2023,486260.76,492362.08,6101.32,0.01,128815.76203415547,-0.0004875454692978165,-3897.4115617763605,0.0364552322654166,3.4845589853632135,0.04,1857.4598255961237,0.0,2023-04-30
HR,2023-05,121910.45,121146.62,122873.69,-763.83,-0.01,False,2023,2,2023Q2,2023,608171.21,613508.71,5337.49,0.01,128815.76203415547,-0.0004875454692978165,-3958.314937581338,0.0364552322654166,3.4845589853632135,0.04,-763.8318810288373,0.0,2023-05-31
HR,2023-06,123979.25,123777.1,122470.27,-202.15,-0.0,False,2023,2,2023Q2,2023,732150.46,737285.81,5135.34,0.01,128815.76203415547,-0.0004875454692978165,-4019.18862022137,0.0364552322654166,3.4845589853632135,0.04,-202.14829650584673,0.0,2023-06-30
HR,2023-07,126264.9,122957.83,122627.18,-3307.07,-0.03,False,2023,3,2023Q3,2023,858415.36,860243.63,1828.28,0.0,128815.76203415547,-0.0004875454692978165,-4080.032624173228,0.0364552322654166,3.4845589853632135,0.04,-3307.0679873224035,0.0,2023-07-31
HR,2023-08,128138.74,130425.11,125720.01,2286.37,0.02,False,2023,3,2023Q3,2023,986554.1,990668.74,4114.64,0.0,128815.76203415547,-0.0004875454692978165,-4140.84696390662,0.0364552322654166,3.4845589853632135,0.04,2286.36525153565,0.0,2023-08-31
HR,2023-09,129083.06,126733.83,126705.59,-2349.23,-0.02,False,2023,3,2023Q3,2023,1115637.16,1117402.57,1765.41,0.0,128815.76203415547,-0.0004875454692978165,-4201.631653884216,0.0364552322654166,3.4845589853632135,0.04,-2349.2263358670634,0.0,2023-09-30
HR,2023-10,128829.56,122513.79,126557.58,-6315.77,-0.05,False,2023,4,2023Q4,2023,1244466.72,1239916.36,-4550.36,-0.0,128815.76203415547,-0.0004875454692978165,-4262.386708561608,0.0364552322654166,3.4845589853632135,0.04,-6315.769931216574,0.0,2023-10-31
HR,2023-11,127431.03,120917.08,123388.23,-6513.96,-0.05,False,2023,4,2023Q4,2023,1371897.75,1360833.44,-11064.31,-0.01,128815.76203415547,-0.0004875454692978165,-4323.112142387367,0.0364552322654166,3.4845589853632135,0.04,-6513.956256687211,0.0,2023-11-30
HR,2023-12,125246.89,126111.53,123180.8,864.64,0.01,False,2023,4,2023Q4,2023,1497144.64,1486944.97,-10199.67,-0.01,128815.76203415547,-0.0004875454692978165,-4383.807969802982,0.0364552322654166,3.4845589853632135,0.04,864.6439953432904,0.0,2023-12-31
HR,2024-01,122846.59,130606.03,125878.21,7759.44,0.06,False,2024,1,2024Q1,2024,122846.59,130606.03,7759.44,0.06,128815.76203415547,-0.0004875454692978165,-4444.474205242938,0.0364552322654166,3.4845589853632135,0.04,7759.439040048017,0.0,2024-01-31
HR,2024-02,120856.94,121630.39,126115.98,773.44,0.01,False,2024,1,2024Q1,2024,243703.53,252236.42,8532.88,0.04,128815.76203415547,-0.0004875454692978165,-4505.1108631346515,0.0364552322654166,3.4845589853632135,0.04,773.4438948682646,0.0,2024-02-29
HR,2024-03,119794.17,119225.69,123820.7,-568.49,-0.0,False,2024,1,2024Q1,2024,363497.71,371462.1,7964.4,0.02,128815.76203415547,-0.0004875454692978165,-4565.717957898561,0.0364552322654166,3.4845589853632135,0.04,-568.4872143171658,0.0,2024-03-31
HR,2024-04,119925.78,121296.89,120717.66,1371.12,0.01,False,2024,2,2024Q2,2024,483423.49,492759.0,9335.51,0.02,128815.76203415547,-0.0004875454692978165,-4626.295503947998,0.0364552322654166,3.4845589853632135,0.04,1371.1168873336962,0.0,2024-04-30
HR,2024-05,121199.12,127530.57,122684.38,6331.45,0.05,False,2024,2,2024Q2,2024,604622.61,620289.57,15666.96,0.03,128815.76203415547,-0.0004875454692978165,-4686.8435156893165,0.0364552322654166,3.4845589853632135,0.04,6331.450449898649,0.0,2024-05-31
HR,2024-06,123255.85,124337.45,124388.31,1081.61,0.01,False,2024,2,2024Q2,2024,727878.45,744627.02,16748.57,0.02,128815.76203415547,-0.0004875454692978165,-4747.36200752183,0.0364552322654166,3.4845589853632135,0.04,1081.6070273833088,0.0,2024-06-30
HR,2024-07,125528.15,123464.84,125110.95,-2063.32,-0.02,False,2024,3,2024Q3,2024,853406.61,868091.86,14685.25,0.02,128815.76203415547,-0.0004875454692978165,-4807.8509938378465,0.0364552322654166,3.4845589853632135,0.04,-2063.317472509827,0.0,2024-07-31
HR,2024-08,127391.07,133028.32,126943.54,5637.25,0.04,False,2024,3,2024Q3,2024,980797.67,1001120.18,20322.5,0.02,128815.76203415547,-0.0004875454692978165,-4868.310489022653,0.0364552322654166,3.4845589853632135,0.04,5637.25204149333,0.0,2024-08-31
HR,2024-09,128329.87,130530.76,129007.97,2200.89,0.02,False,2024,3,2024Q3,2024,1109127.55,1131650.94,22523.4,0.02,128815.76203415547,-0.0004875454692978165,-4928.7405074544995,0.0364552322654166,3.4845589853632135,0.04,2200.890358083753,0.0,2024-09-30
HR,2024-10,128077.85,135945.71,133168.26,7867.85,0.06,False,2024,4,2024Q4,2024,1237205.4,1267596.65,30391.25,0.02,128815.76203415547,-0.0004875454692978165,-4989.141063504641,0.0364552322654166,3.4845589853632135,0.04,7867.853156824076,0.0,2024-10-31
HR,2024-11,126687.49,127616.03,131364.17,928.54,0.01,False,2024,4,2024Q4,2024,1363892.89,1395212.68,31319.79,0.02,128815.76203415547,-0.0004875454692978165,-5049.512171537356,0.0364552322654166,3.4845589853632135,0.04,928.5404284785504,0.0,2024-11-30
HR,2024-12,124516.09,118417.44,127326.39,-6098.64,-0.05,False,2024,4,2024Q4,2024,1488408.98,1513630.12,25221.14,0.02,128815.76203415547,-0.0004875454692978165,-5109.853845909857,0.0364552322654166,3.4845589853632135,0.04,-6098.6437829102615,0.0,2024-12-31
Marketing,2018-01,216997.35,221575.14,221575.14,4577.79,0.02,False,2018,1,2018Q1,2018,216997.35,221575.14,4577.79,0.02,231617.7295884797,0.004930321526384769,0.0,0.08575460480322658,3.96886447163218,0.09,4577.793521999386,0.0,2018-01-31
Marketing,2018-02,213280.23,219024.46,220299.8,5744.22,0.03,True,2018,1,2018Q1,2018,430277.58,440599.6,10322.02,0.02,231617.7295884797,0.004930321526384769,1141.9498780824385,0.08575460480322658,3.96886447163218,0.09,5189.298234517046,554.9243246039769,2018-02-28
Marketing,2018-03,214766.43,198078.84,212892.81,-16687.58,-0.08,False,2018,1,2018Q1,2018,645044.01,638678.44,-6365.57,-0.01,231617.7295884797,0.004930321526384769,2289.529936230826,0.08575460480322658,3.96886447163218,0.09,-16687.581886098185,0.0,2018-03-31
Marketing,2018-04,221416.15,218476.27,211859.86,-2939.87,-0.01,False,2018,2,2018Q2,2018,866460.15,857154.72,-9305.44,-0.01,231617.7295884797,0.004930321526384769,3442.7679330431647,0.08575460480322658,3.96886447163218,0.09,-2939.8708513793213,0.0,2018-04-30
Marketing,2018-05,231800.23,228618.3,215057.81,-3181.93,-0.01,False,2018,2,2018Q2,2018,1098260.39,1085773.02,-12487.36,-0.01,231617.7295884797,0.004930321526384769,4601.691763976259,0.08575460480322658,3.96886447163218,0.09,-3181.9282729847155,0.0,2018-05-31
Marketing,2018-06,243471.29,251872.37,232988.98,8401.09,0.03,False,2018,2,2018Q2,2018,1341731.68,1337645.4,-4086.28,-0.0,231617.7295884797,0.004930321526384769,5766.329462020416,0.08575460480322658,3.96886447163218,0.09,8401.085843259483,0.0,2018-06-30
Marketing,2018-07,253612.68,276433.81,252308.16,22821.13,0.09,False,2018,3,2018Q3,2018,1595344.36,1614079.21,18734.85,0.01,231617.7295884797,0.004930321526384769,6936.709198377649,0.08575460480322658,3.96886447163218,0.09,22821.1299583582,0.0,2018-07-31
Marketing,2018-08,259793.42,235043.36,254449.85,-24750.06,-0.1,False,2018,3,2018Q3,2018,1855137.78,1849122.57,-6015.21,-0.0,231617.7295884797,0.004930321526384769,8112.859283143117,0.08575460480322658,3.96886447163218,0.09,-24750.06414955192,0.0,2018-08-31
Marketing,2018-09,260626.62,257694.36,256390.51,-2932.26,-0.01,False,2018,3,2018Q3,2018,2115764.4,2106816.93,-8947.47,-0.0,231617.7295884797,0.004930321526384769,9294.808165989802,0.08575460480322658,3.96886447163218,0.09,-2932.2612908001274,0.0,2018-09-30
Marketing,2018-10,256153.3,290306.48,261014.73,34153.18,0.13,False,2018,4,2018Q4,2018,2371917.7,2397123.4,25205.7,0.01,231617.7295884797,0.004930321526384769,10482.584436856638,0.08575460480322658,3.96886447163218,0.09,34153.17552390246,0.0,2018-10-31
Marketing,2018-11,247845.48,231258.94,259753.26,-16586.55,-0.07,False,2018,4,2018Q4,2018,2619763.19,2628382.34,8619.15,0.0,231617.7295884797,0.004930321526384769,11676.216826640239,0.08575460480322658,3.96886447163218,0.09,-16586.548645686977,0.0,2018-11-30
Marketing,2018-12,238223.93,220594.76,247386.72,-17629.17,-0.07,False,2018,4,2018Q4,2018,2857987.12,2848977.1,-9010.01,-0.0,231617.7295884797,0.004930321526384769,12875.734207889813,0.08575460480322658,3.96886447163218,0.09,-17629.166595691837,0.0,2018-12-31
Marketing,2019-01,230189.67,234380.86,228744.85,4191.19,0.02,False,2019,1,2019Q1,2019,230189.67,234380.86,4191.19,0.02,231617.7295884797,0.004930321526384769,14081.165595505416,0.08575460480322658,3.96886447163218,0.09,4191.19162360199,0.0,2019-01-31
Marketing,2019-02,226246.57,243440.11,232805.24,17193.53,0.08,False,2019,1,2019Q1,2019,456436.25,477820.97,21384.72,0.05,231617.7295884797,0.004930321526384769,15292.540147439968,0.08575460480322658,3.96886447163218,0.09,17193.533085188206,0.0,2019-02-28
Marketing,2019-03,227823.12,228057.4,235292.79,234.28,0.0,False,2019,1,2019Q1,2019,684259.36,705878.37,21619.01,0.03,231617.7295884797,0.004930321526384769,16509.8871654044,0.08575460480322658,3.96886447163218,0.09,234.2807649974014,0.0,2019-03-31
Marketing,2019-04,234877.11,257328.2,242941.9,22451.1,0.1,True,2019,2,2019Q2,2019,919136.47,963206.57,44070.1,0.05,231617.7295884797,0.004930321526384769,17733.236095576623,0.08575460480322658,3.96886447163218,0.09,28092.817686960254,-5641.721349384154,2019-04-30
Marketing,2019-05,245892.49,276699.07,254028.23,30806.58,0.13,True,2019,2,2019Q2,2019,1165028.97,1239905.65,74876.68,0.06,231617.7295884797,0.004930321526384769,18962.616529313535,0.08575460480322658,3.96886447163218,0.09,18961.128834330946,11845.451548319901,2019-05-31
Marketing,2019-06,258273.09,277840.84,270622.71,19567.75,0.08,False,2019,2,2019Q2,2019,1423302.05,1517746.49,94444.43,0.07,231617.7295884797,0.004930321526384769,20198.058203867062,0.08575460480322658,3.96886447163218,0.09,19567.75227095037,0.0,2019-06-30
Marketing,2019-07,269031.03,282447.74,278995.88,13416.71,0.05,False,2019,3,2019Q3,2019,1692333.08,1800194.23,107861.14,0.06,231617.7295884797,0.004930321526384769,21439.591003103164,0.08575460480322658,3.96886447163218,0.09,13416.707950626202,0.0,2019-07-31
Marketing,2019-08,275587.53,333320.02,297869.53,57732.49,0.21,False,2019,3,2019Q3,2019,1967920.61,2133514.25,165593.64,0.08,231617.7295884797,0.004930321526384769,22687.24495822511,0.08575460480322658,3.96886447163218,0.09,57732.49441652498,0.0,2019-08-31
Marketing,2019-09,276471.38,271366.46,295711.4,-5104.92,-0.02,False,2019,3,2019Q3,2019,2244391.99,2404880.7,160488.72,0.07,231617.7295884797,0.004930321526384769,23941.050248499436,0.08575460480322658,3.96886447163218,0.09,-5104.920107644651,0.0,2019-09-30
Marketing,2019-10,271726.1,222729.27,275805.25,-48996.84,-0.18,False,2019,4,2019Q4,2019,2516118.09,2627609.97,111491.88,0.04,231617.7295884797,0.004930321526384769,25201.037201986306,0.08575460480322658,3.96886447163218,0.09,-48996.837327923364,0.0,2019-10-31
Marketing,2019-11,262913.21,300873.38,264989.7,37960.17,0.14,False,2019,4,2019Q4,2019,2779031.3,2928483.35,149452.05,0.05,231617.7295884797,0.004930321526384769,26467.23629627295,0.08575460480322658,3.96886447163218,0.09,37960.170354575275,0.0,2019-11-30
Marketing,2019-12,252706.72,242296.98,255299.88,-10409.73,-0.04,False,2019,4,2019Q4,2019,3031738.02,3170780.34,139042.31,0.05,231617.7295884797,0.004930321526384769,27739.678159210795,0.08575460480322658,3.96886447163218,0.09,-10409.734824610152,0.0,2019-12-31
Marketing,2020-01,244184.02,246554.86,263241.74,2370.84,0.01,False,2020,1,2020Q1,2020,244184.02,246554.86,2370.84,0.01,231617.7295884797,0.004930321526384769,29018.39356965656,0.08575460480322658,3.96886447163218,0.09,2370.841236569035,0.0,2020-01-31
Marketing,2020-02,240001.2,298107.47,262319.77,58106.27,0.24,True,2020,1,2020Q1,2020,484185.22,544662.33,60477.11,0.12,231617.7295884797,0.004930321526384769,30303.413458216615,0.08575460480322658,3.96886447163218,0.09,28286.43634344139,29819.833023776293,2020-02-29
Marketing,2020-03,241673.59,206823.45,250495.26,-34850.14,-0.14,False,2020,1,2020Q1,2020,725858.81,751485.78,25626.97,0.04,231617.7295884797,0.004930321526384769,31594.768907995003,0.08575460480322658,3.96886447163218,0.09,-34850.14358464932,0.0,2020-03-31
Marketing,2020-04,249156.43,221089.39,242006.77,-28067.04,-0.11,False,2020,2,2020Q2,2020,975015.24,972575.17,-2440.07,-0.0,231617.7295884797,0.004930321526384769,32892.491155345706,0.08575460480322658,3.96886447163218,0.09,-28067.03517404945,0.0,2020-04-30
Marketing,2020-05,260841.49,223250.32,217054.39,-37591.18,-0.14,False,2020,2,2020Q2,2020,1235856.73,1195825.49,-40031.24,-0.03,231617.7295884797,0.004930321526384769,34196.61159062777,0.08575460480322658,3.96886447163218,0.09,-37591.17533875244,0.0,2020-05-31
Marketing,2020-06,273974.76,254393.17,232910.96,-19581.6,-0.07,False,2020,2,2020Q2,2020,1509831.49,1450218.65,-59612.84,-0.04,231617.7295884797,0.004930321526384769,35507.1617589649,0.08575460480322658,3.96886447163218,0.09,-19581.597238413622,0.0,2020-06-30
